time,open,high,low,close,Resistance Zone - 1 - High,Resistance Zone - 1 - Low,Support Zone - 1 - High,Support Zone - 1 - Low,Supply Demand - 1 - High,Supply Demand - 1 - Low,Resistance Zone - 2 - High,Resistance Zone - 2 - Low,Support Zone - 2 - High,Support Zone - 2 - Low,Supply Demand - 2 - High,Supply Demand - 2 - Low,Resistance Zone - 3 - High,Resistance Zone - 3 - Low,Support Zone - 3 - High,Support Zone - 3 - Low,Supply Demand - 3 - High,Supply Demand - 3 - Low,Resistance Zone - 4 - High,Resistance Zone - 4 - Low,Support Zone - 4 - High,Support Zone - 4 - Low,Supply Demand - 4 - High,Supply Demand - 4 - Low,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot
2020-10-29,50446,50617,50070,50282,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-10-30,50465,50870,50353,50699,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-02,50777,51099,50612,51067,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-03,50950,51630,50789,51598,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-04,51320,51465,50773,50820,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-05,51231,52176,51161,52055,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-06,51912,52450,51711,52167,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-09,52270,52520,49500,49748,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-10,49931,50664,49931,50501,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-11,50444,50525,49944,50169,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-12,50315,50790,50217,50600,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-13,50665,51139,50609,50922,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-14,51015,51080,50862,50986,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-16,50931,51015,50150,50830,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-17,50800,51029,50703,50766,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-18,50600,50646,50053,50325,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-19,50200,50200,49720,49992,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-20,50041,50435,49857,50212,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-23,50234,50350,49291,49480,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-24,49262,49262,48514,48585,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-25,48497,48885,48390,48513,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-26,48524,48800,48425,48517,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-27,48508,48647,47800,48125,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-11-30,47680,47966,47550,47792,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-01,48097,48640,47771,48567,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-02,48459,49112,48354,48947,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-03,49147,49490,48924,49302,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-04,49415,49473,49029,49172,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-07,49231,50060,48874,49946,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-08,50065,50175,49711,50109,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-09,49850,49886,49140,49260,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-10,49165,49500,48935,49077,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-11,49150,49438,48875,49324,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-14,49101,49133,48602,48939,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-15,49035,49589,49007,49443,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-16,49510,49850,49452,49597,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-17,49720,50642,49720,50390,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-18,50319,50469,50105,50304,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-21,50515,51009,49712,50416,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-22,50527,50540,49923,50081,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-23,50042,50280,49680,50149,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-24,50151,50186,49878,50073,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-28,50200,50580,49915,50013,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-29,50051,50195,49860,50039,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-30,50179,50179,49857,50135,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2020-12-31,50059,50290,50002,50151,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-01,50180,50280,50128,50244,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-04,50300,51490,50300,51424,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-05,51397,51780,51333,51720,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-06,51555,51875,50401,50509,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-07,50740,51046,50660,50904,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-08,50755,50799,48818,48967,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-11,48786,49390,48635,49341,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-12,49320,49570,48933,49045,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-13,49130,49447,49130,49305,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-14,49000,49268,48751,49221,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-15,49088,49327,48537,48702,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-18,48669,48995,48608,48894,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-19,48965,49070,48750,48983,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-20,49077,49640,48801,49534,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-21,49699,49765,49323,49448,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-22,49355,49399,48685,49140,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-25,49155,49346,48925,49143,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-27,48903,48980,48511,48865,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-28,48700,49290,48521,48624,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-01-29,48624,49485,48624,49096,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-01,49370,49400,47200,48394,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-02,48612,48612,47751,47825,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-03,48015,48079,47705,47816,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-04,47486,47673,46611,46715,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-05,46850,47315,46806,47256,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-08,47152,47957,47152,47839,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-09,48000,48235,47779,47948,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-10,48000,48374,47822,48013,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-11,47837,48100,47456,47508,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-12,47411,47586,47111,47318,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-15,47436,47455,47202,47241,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-16,47409,47480,46682,46899,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-17,46800,46800,46162,46237,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-18,46409,46498,46011,46126,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-19,45986,46490,45861,46197,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-22,46335,46966,46238,46901,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-23,46973,46985,46589,46802,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-24,46808,46857,46268,46522,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-25,46443,46655,46060,46241,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-02-26,46340,46689,45611,45736,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-01,46000,46139,45215,45308,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-02,45066,45650,44975,45548,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-03,45524,45544,44561,44948,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-04,44735,44962,44471,44541,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,28254,28102,55449,54861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-05,44444,44720,44217,44683,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44720,44217,44720,44217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-08,44756,44780,44150,44218,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-09,44349,44963,44263,44857,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-10,44730,44944,44630,44792,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-11,44950,45167,44774,44879,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-12,44741,44785,44271,44750,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-15,44790,45047,44730,44900,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-16,44950,45086,44766,44813,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-17,44890,45037,44756,44840,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-18,44892,45299,44626,44951,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-19,44928,45137,44801,45021,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-22,44974,45040,44630,44905,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-23,44786,44995,44590,44646,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-24,44800,44895,44673,44860,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2021-03-25,44892,45028,44601,44695,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
